date,total_pixels,water_percent,class1_percent,class2_percent,class3_percent
2020-05-28,674558,0.11733286670671006,2.2254208291151953e-5,0.10563753844276667,0.011673074055652237
2020-06-22,674559,0.114638802895495,1.1275448805771235e-4,0.09096332762674535,0.023562720780691944
2020-06-29,507616,0.14467291387928133,1.5966951880516116e-4,0.1272334542142291,0.01727979014624744
2020-07-08,673125,0.10915578134216834,2.230162195644376e-4,0.09419139300939457,0.014741372113209326
2020-07-15,674555,0.09715965279068565,1.0385343426056734e-4,0.07061026413221633,0.02644553522420875
2020-07-24,669321,0.09330290252988402,5.831584234326004e-5,0.08136460290761253,0.01187998377992823
2020-07-31,674324,0.09670856594050639,1.6325420372008992e-5,0.08856069704574918,0.008131543474385206
2020-08-09,673999,0.08987317493512222,0,0.08557454771072988,0.004298627224392344
2020-08-25,505928,0.049452939408465964,0.0023614712138621203,0.0357409796716937,0.011350488522910141
2020-09-01,671975,0.08377500225019208,0,0.08072189373863882,0.003053108511553258
2020-09-10,671116,0.08881591470460518,0,0.08573503560183791,0.00308087910276727
2020-09-17,667057,0.08940946960156755,0.0013037695812032732,0.08298964217007296,0.0051160578502913254
2020-10-03,674556,0.09573028969177573,4.450854864930555e-6,0.0924173700539791,0.0033084687829317127
2020-10-12,595315,0.1316238489169917,3.3618006437058237e-6,0.12817296055622765,0.0034475265601203223
2020-10-19,674557,0.10644706883395455,0,0.09993399421118947,0.006513074622765089
2020-10-28,674317,0.10744705958926269,4.155604721416638e-5,0.09908984166558515,0.008315661876463366
2020-11-20,674545,0.17289154284153002,4.1690354279808815e-4,0.1568696874725743,0.01560495182615762
2020-11-29,674164,0.1313481630215159,1.8259124057804505e-4,0.11665179487742934,0.014513776903508508
2020-12-06,671088,0.2229032640763321,0.0023771182725088693,0.2053015533044236,0.015224592499399652
2020-12-22,652219,0.35799601690305316,2.0713331641770402e-4,0.30900637320785646,0.04878251037877976
2021-02-24,672535,0.13691528305510955,0,0.08577592107652751,0.05113936197858206
2021-03-05,518822,0.1339371646009927,1.929850392321612e-6,0.05278116605269196,0.08115406869790844
2021-03-12,674559,0.11702600973171706,0,0.11192535275879055,0.005100656972926514
2021-03-21,674559,0.10759597022907201,1.4836116849698994e-6,0.10334690636331822,0.004247580254068822
2021-03-28,674559,0.10274752724259038,0,0.09935895815411913,0.0033885690884712504
2021-04-06,674559,0.09485322946686554,0,0.09121096278026444,0.003642266686601103
2021-04-13,630391,0.10809211231348499,0,0.09244966534982585,0.01564244696365915
2021-04-22,674556,0.0951316293490543,0,0.09164512637152536,0.0034865029775289352
2021-04-29,621772,0.09915191143431007,0,0.09440949794067204,0.004742413493638035
2021-05-08,674559,0.09568551816787856,0,0.09060859898191155,0.005076919185966996
2021-05-31,673345,0.09431987749204959,1.4862886462661453e-6,0.08692856405416804,0.007389827149235275
2021-06-16,661914,0.09035574406263028,0,0.05726915624770577,0.03308658781492451
2021-06-25,673068,0.08335876711176757,0,0.06500743736121536,0.018351329750552207
2021-07-02,674558,0.07043274038806,0,0.053025507777642825,0.01740723261041717
2021-07-11,626386,0.025060011124246297,0,0.02388402517833099,0.0011759859459153075
2021-07-18,674559,0.03619120598890061,0,0.03430850276067381,0.0018827032282268024
2021-08-03,653600,0.028918700314822025,0,0.026418209632218942,0.0025004906826030814
2021-08-12,637530,0.020977962053902857,1.5698542283845587e-6,0.019844527301009208,0.0011318648986652668
2021-08-19,462551,0.021288212691572512,8.286802988995094e-4,0.003204374732820296,0.017255157659852707
2021-08-28,651285,0.0306422044742135,0,0.02937291312741242,0.0012692913468010793
2021-09-04,635423,0.026766434126809967,9.009297587698776e-4,0.024772418262119993,0.0010930861059200963
2021-09-13,643797,0.0336519512846739,0,0.03233212981327474,0.0013198214713991626
2021-09-20,649418,0.03840501542229979,4.623281039935478e-6,0.03754662624255177,8.53765898708085e-4
2021-09-29,617741,0.020339091032469222,1.620047357986791e-6,0.020110664354993084,2.2680663011815071e-4
2021-10-15,649666,0.0308224222894421,1.5405049125071023e-6,0.029083192243221583,0.0017376895413080114
2021-11-07,667022,0.5535762003332656,6.001211750556374e-6,0.5520909004250029,0.0014792986965121463
